Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-108.286026,89.90623,42.41161,-182.9614,533.25,-162.93224,93.02412,-31.339054,-281.78693,572.0,25.389862060546875,287228,578.199036359787,,132
-212.42567,87.80835,-109.654495,-324.177,861.6666666666666,-84.136246,21.073599,-53.42171,-112.28766,742.5,28.48819923400879,290198,587.0349333286285,,133
-51.326496,46.611034,22.88977,-105.61888,724.75,-171.11507,34.42477,-139.13177,-229.15184,665.75,2.781914472579956,292861,594.9576630592346,,134
-150.43678,32.88833,-106.9525,-186.47232,675.3333333333334,-44.15012,41.42155,10.681828,-89.41855,734.3333333333334,24.924448013305664,295064,601.7251787185669,,135
-77.99776,69.23375,38.69082,-141.61255,636.25,-86.88336,33.948044,-56.05236,-134.17035,759.6666666666666,25.433734893798828,297343,608.0624277591705,,136
-76.82578,28.08416,-45.993958,-132.68558,344.8333333333333,-102.57549,35.235394,-63.553627,-159.82346,603.25,23.867874145507812,299756,613.8565766811371,,137
-62.136707,65.926994,32.35265,-152.19829,421.4,-99.07007,90.47957,-6.9370728,-253.73726,432.2,25.988014221191406,301917,619.3495252132416,,138
-45.545765,32.98715,-8.302031,-88.49675,715.3333333333334,-102.43558,69.6398,-52.106766,-222.55124,718.75,17.42134666442871,304792,627.2565040588379,,139
-67.91262,3.630539,-64.28208,-71.54316,1000.0,-80.09714,118.46243,9.181804,-282.98505,721.0,30.16468620300293,307676,635.4357388019562,,140
-68.07755,32.8941,-21.99379,-96.619255,970.0,-88.932144,51.808136,-17.023308,-161.16463,503.0,25.57415008544922,309688,642.4265620708466,,141
-95.92652,76.78443,-29.989532,-225.31287,542.5,-66.62656,22.094604,-35.778122,-86.35634,794.3333333333334,23.46512794494629,312071,649.4143207073212,,142
-68.85111,67.600876,-15.126846,-164.19751,914.6666666666666,-66.5682,49.494884,-19.72636,-135.03351,700.6666666666666,32.71639633178711,314173,657.0875174999237,,143
